order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_delay_days,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
777c67eab7c0712ccde8ffbb22715adb,42b08ad3a6f9efff737693acc37008df,delivered,2017-02-26 05:12:17,2017-03-03 02:22:26,2017-03-30 11:52:48,2017-04-07 06:32:42,2017-03-28,10.0,e6b6a948843f2f2758ad5daa69bbfc10,90040,porto alegre,RS,1,73df0070248804951b5c6ba9537c6fc3,8d92f3ea807b89465643c219455e7369,2017-03-13 02:22:26,8.9,15.65
777c67eab7c0712ccde8ffbb22715adb,42b08ad3a6f9efff737693acc37008df,delivered,2017-02-26 05:12:17,2017-03-03 02:22:26,2017-03-30 11:52:48,2017-04-07 06:32:42,2017-03-28,10.0,e6b6a948843f2f2758ad5daa69bbfc10,90040,porto alegre,RS,2,73df0070248804951b5c6ba9537c6fc3,8d92f3ea807b89465643c219455e7369,2017-03-13 02:22:26,8.9,15.65
777c67eab7c0712ccde8ffbb22715adb,42b08ad3a6f9efff737693acc37008df,delivered,2017-02-26 05:12:17,2017-03-03 02:22:26,2017-03-30 11:52:48,2017-04-07 06:32:42,2017-03-28,10.0,e6b6a948843f2f2758ad5daa69bbfc10,90040,porto alegre,RS,3,73df0070248804951b5c6ba9537c6fc3,8d92f3ea807b89465643c219455e7369,2017-03-13 02:22:26,8.9,15.65
777c67eab7c0712ccde8ffbb22715adb,42b08ad3a6f9efff737693acc37008df,delivered,2017-02-26 05:12:17,2017-03-03 02:22:26,2017-03-30 11:52:48,2017-04-07 06:32:42,2017-03-28,10.0,e6b6a948843f2f2758ad5daa69bbfc10,90040,porto alegre,RS,4,73df0070248804951b5c6ba9537c6fc3,8d92f3ea807b89465643c219455e7369,2017-03-13 02:22:26,8.9,15.65
777c67eab7c0712ccde8ffbb22715adb,42b08ad3a6f9efff737693acc37008df,delivered,2017-02-26 05:12:17,2017-03-03 02:22:26,2017-03-30 11:52:48,2017-04-07 06:32:42,2017-03-28,10.0,e6b6a948843f2f2758ad5daa69bbfc10,90040,porto alegre,RS,5,73df0070248804951b5c6ba9537c6fc3,8d92f3ea807b89465643c219455e7369,2017-03-13 02:22:26,8.9,15.65
777c67eab7c0712ccde8ffbb22715adb,42b08ad3a6f9efff737693acc37008df,delivered,2017-02-26 05:12:17,2017-03-03 02:22:26,2017-03-30 11:52:48,2017-04-07 06:32:42,2017-03-28,10.0,e6b6a948843f2f2758ad5daa69bbfc10,90040,porto alegre,RS,6,73df0070248804951b5c6ba9537c6fc3,8d92f3ea807b89465643c219455e7369,2017-03-13 02:22:26,8.9,15.65
542f6adc8252efb82f286307de986bc4,bccbfbc9afd946c9f72b9a00bb91e2a4,delivered,2017-04-18 23:53:54,2017-04-20 13:10:32,2017-05-10 10:45:40,2017-05-17 16:46:18,2017-05-16,1.0,61c3fd07327ec16b2905df628426d8ef,77493,lagoa da confusao,TO,1,0a6037fabc6b47a58947cc272f30b7f2,f5fea3ffed6c2e889bab72705557c63a,2017-04-27 13:10:32,345.0,123.8
360fd3c9f0384d65adb0cfd334fc152f,9b520c39c027f9a311c9c09f9b1c5044,delivered,2018-03-15 06:17:18,2018-03-15 06:30:29,2018-03-16 16:37:39,2018-04-12 01:28:42,2018-04-04,8.0,d9753ee791ca40366938d2670470ab82,29305,cachoeiro de itapemirim,ES,1,091aa6199199f1ccbd272d06892322de,ef506c96320abeedfb894c34db06f478,2018-03-21 06:30:29,39.99,18.23
08c79f0b250cc3b309a69dcbd0debdc7,cdd33d0b02c81a178d88dfbc1ed9f0af,delivered,2017-11-25 11:48:45,2017-11-28 03:39:56,2017-12-01 17:34:14,2017-12-21 22:28:35,2017-12-20,1.0,13df7eb64b9577ce07a5e767e24bbe64,65076,sao luis,MA,1,c5a988d6c58153f73f1c71e3b5ebd4d3,c31eff8334d6b3047ed34bebd4d62c36,2017-12-04 03:33:07,79.99,38.11
c1a9b3fbea92e83c4a08229da82a0136,4e5570ae69c1badaab290766540ed0af,delivered,2018-08-01 17:27:04,2018-08-01 18:31:30,2018-08-03 12:39:00,2018-09-06 22:12:34,2018-08-21,16.0,2e3991c453b7a3b24907879771ac7818,39705,sao joao evangelista,MG,1,de89f330c497e12d2510c2cd2a48a29f,240b9776d844d37535668549a396af32,2018-08-09 17:35:18,679.0,22.85
07ffab4def2a95548ff6ef1b9d7e0f5a,c26a312d7b5619ee24db36e2d25e473c,delivered,2018-03-19 22:08:42,2018-03-19 22:27:56,2018-03-20 21:25:49,2018-04-12 22:14:41,2018-04-05,7.0,f8dbdfd7b657946bf71282c2be8bb985,13720,sao jose do rio pardo,SP,1,54d9ac713e253fa1fae9c8003b011c2a,955fee9216a65b617aa5c0531780ce60,2018-03-25 22:27:56,35.0,17.26
5daf14428a3c29d9dd22f97b7d5b3230,1809b56e12fc169272b817677c509ddf,delivered,2018-01-21 20:33:38,2018-01-22 13:58:45,2018-01-23 21:04:13,2018-03-09 18:12:49,2018-02-22,15.0,449c102b7926fd08fbfcbb387a6e404f,88704,tubarao,SC,1,3efc7a945462447c7f6219f14ce3235a,6d803cb79cc31c41c4c789a75933b3c7,2018-01-29 13:58:45,54.9,17.63
75c493c31566f1a5d15fb9d248d5e4a4,3bdc7b8fd9d6abb2e4987b81e069116c,delivered,2018-02-11 09:50:01,2018-02-11 10:08:53,2018-02-21 20:52:39,2018-03-08 18:51:32,2018-03-07,1.0,cd0e2f616f77d45a88b357dffc4f51c9,1242,sao paulo,SP,1,0f72996a8379314700a3ff9e822451e0,7ecd59e5e20407131822c1a68ac59c1f,2018-02-15 10:08:53,49.99,16.92
9ce475d5a0f449a5b6f9c86c7e98e331,85ce617f99db2ef021c899b10d81ea0b,delivered,2018-01-18 18:22:38,2018-01-20 09:10:39,2018-01-31 23:52:26,2018-02-23 21:54:44,2018-02-15,8.0,4ec03c6ed0732c3547ecfd5909997d55,42807,camacari,BA,1,81de659bfde3389fc8614bfba92e585a,1025f0e2d44d7041d6cf58b6550e0bfa,2018-01-25 09:10:39,250.0,50.36
56773c6296d19876ac496486dcf2d566,c1ffb8e28f7ca17cd219ed70abf2d62a,delivered,2017-06-30 10:31:58,2017-06-30 10:45:10,2017-07-04 14:57:55,2017-07-19 15:13:11,2017-07-13,6.0,eb099e2d0aa1e577f5e2be54640602ed,7131,guarulhos,SP,1,4a0c2a56e65c941a0bb9874c47dd66d8,a673821011d0cec28146ea42f5ab767f,2017-07-06 10:45:10,79.9,9.37
dfe5f68118c2576143240b8d78e5940a,8f6ceed676a529b29619a598b377de08,delivered,2017-03-17 12:32:22,2017-03-17 12:32:22,2017-03-21 18:28:04,2017-09-19 18:13:19,2017-04-19,153.0,70c5c8376c293342409c02ca6d5e4ff0,95890,teutonia,RS,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2017-03-30 12:32:22,119.6,16.54
a3b45c3744c4a07892d51bc29f6b1281,6a4b76a89df86cce6a5bd6d5ea253c8b,delivered,2018-03-09 23:14:32,2018-03-09 23:48:05,2018-03-12 18:38:38,2018-04-14 10:16:38,2018-04-09,5.0,5543c7e58b3a14367510e0f2992396c7,56503,arcoverde,PE,1,3ef5a1cc5f73b06dfee539cfe858429c,f8db351d8c4c4c22c6835c19a46f01b0,2018-03-14 23:31:39,99.9,42.76
c0f7519024e35aecc37f31b7578711ba,70c8d5b746f5f68a9760a6f5bc8ddc9e,delivered,2018-03-17 00:56:00,2018-03-18 00:50:32,2018-03-19 23:24:29,2018-04-16 23:33:08,2018-04-13,3.0,59323be0d75fda67f1b8493f2c56c01e,65609,caxias,MA,1,43423cdffde7fda63d0414ed38c11a73,b1fc4f64df5a0e8b6913ab38803c57a9,2018-03-22 00:50:32,54.99,47.32
8407285337c080fb6f204a76ed3a5c83,9bec41f1434c2b7c5b826ce829354eee,delivered,2018-02-24 12:15:06,2018-02-24 12:47:48,2018-02-27 15:06:30,2018-03-27 07:32:16,2018-03-23,4.0,466b1409c8963b4d1cf4f4f9d9cd4a49,37968,monte santo de minas,MG,1,cd90f11ad61a8c297079c171ec8904f8,5ee7fd217d08dfe5d3e2f51f96a12c9a,2018-03-01 12:25:39,125.0,21.36
dcc97daebf3b61efe164a8e507c677d1,c143f54321f786f3976731880aaf24dd,delivered,2018-03-14 21:15:35,2018-03-15 21:10:29,2018-03-16 19:54:24,2018-04-19 23:21:46,2018-04-17,2.0,345817899c325d8b41c9e88011a8ab43,22740,rio de janeiro,RJ,1,9384e66a84d6f8833eb4c69a3d537fef,b17b679f4f5ce2e03ce6968c62648246,2018-03-21 21:10:29,35.9,18.23
1fbf5baa345604aa56a1e8a510eafd49,ab90b1f7d064000a9389493c14ec0232,delivered,2017-12-11 17:20:39,2017-12-11 17:32:36,2017-12-13 17:28:41,2018-01-14 17:03:31,2018-01-05,9.0,4e3422c5b69f6a3a867b1a3ddf3f5299,24230,niteroi,RJ,1,4d78056b9f9774c590e778a5fbdb7150,f262cbc1c910c83959f849465454ddd3,2017-12-15 17:31:21,34.99,15.11
953b30095a07fb4b4f3b90f84fe843eb,7dab7380954749219dc87deea26d4434,delivered,2017-11-25 17:18:31,2017-11-25 17:32:34,2017-11-28 18:18:56,2018-01-09 14:53:59,2017-12-27,13.0,96761dc019da0828e871ae340854ef8d,96010,pelotas,RS,1,54f45413afc0d5480c59f5dfeed2d19f,5ab05b6d86d417796c69ffd6774ec832,2017-11-30 17:31:37,149.9,21.54
93b9173d182af83f59074baf05d8c13e,75465accefc98db11062d9f8b89482b5,delivered,2018-03-30 13:22:07,2018-03-30 14:08:01,2018-04-04 00:18:20,2018-05-22 17:04:19,2018-04-23,29.0,5a2b3faae93a912962d9518dde99f35d,79112,campo grande,MS,1,5a42a6cbafa85310c1b2b0fa7dc6a8f6,0c7533c71df861ec58ad7ff999ed0e8d,2018-04-05 14:08:01,54.9,15.26
81bfdf6a2390123c48c5632de6413e2a,d46a4ea906c4a9de600ef073a3dfd209,delivered,2018-02-11 01:08:17,2018-02-15 03:51:31,2018-02-26 12:46:07,2018-03-07 00:04:45,2018-03-06,1.0,aa89a987e1e092c318fbdc4b0e3dcc44,9060,santo andre,SP,1,c60375672af95c47a105065af56ba16e,23613d49c3ac2bd302259e55c06c050c,2018-02-21 02:51:31,45.9,15.98
0678d595b99f7162722e241ea36f7512,698bd3b24e4bdcce6cbf20053d17f0d4,delivered,2018-02-22 18:54:37,2018-02-22 19:08:33,2018-02-23 23:39:24,2018-03-26 18:42:23,2018-03-19,7.0,89bb292c4785e938210399dc100fcf14,20771,rio de janeiro,RJ,1,a996589ecdf800089835934a0360ccc3,128639473a139ac0f3e5f5ade55873a5,2018-02-28 19:08:33,17.9,16.79
34933c9ece23c40d4591be765e2b7f27,43e812d46063b9ec7d048031c9722c78,delivered,2018-03-04 19:19:26,2018-03-04 20:00:26,2018-03-09 21:04:28,2018-04-09 19:48:46,2018-04-02,7.0,fd46f99e9913ddee8a6ce5f91d65cf09,37540,santa rita do sapucai,MG,1,0d85c435fd60b277ffb9e9b0f88f927a,f457c46070d02cadd8a68551231220dd,2018-03-08 19:31:00,72.0,16.95
34933c9ece23c40d4591be765e2b7f27,43e812d46063b9ec7d048031c9722c78,delivered,2018-03-04 19:19:26,2018-03-04 20:00:26,2018-03-09 21:04:28,2018-04-09 19:48:46,2018-04-02,7.0,fd46f99e9913ddee8a6ce5f91d65cf09,37540,santa rita do sapucai,MG,2,ee57070aa3b24a06fdd0e02efd2d757d,f457c46070d02cadd8a68551231220dd,2018-03-08 19:31:00,74.9,16.95
29fd35acc2205a78e40f2141e78a839a,ecbbede9e638eb4f165af1b6078d51d7,delivered,2017-10-07 09:17:38,2017-10-07 09:35:15,2017-10-20 21:21:31,2017-11-03 18:32:22,2017-10-31,3.0,ed652e282b4af5a99363dc82b43751fe,21615,rio de janeiro,RJ,1,27608e96f596b295c68b1d7ed7e639ce,bbaff50f3b708fda865918715276cd87,2017-10-13 09:35:15,18.6,16.11
992cbe3e064cd39f9ccde60a29ffcd3c,6f1f14b51bbc02c293a1429fc4d79826,delivered,2018-01-16 07:02:55,2018-01-16 21:11:44,2018-01-18 19:13:36,2018-02-26 21:22:10,2018-02-09,17.0,16534282c820ca754b8de47754bb6d1a,13480,limeira,SP,1,fe4dece0c663ba4f1f9f2d04d3b93a97,5b581417df4480f632484ba681e53944,2018-01-22 21:11:44,99.9,37.99
992cbe3e064cd39f9ccde60a29ffcd3c,6f1f14b51bbc02c293a1429fc4d79826,delivered,2018-01-16 07:02:55,2018-01-16 21:11:44,2018-01-18 19:13:36,2018-02-26 21:22:10,2018-02-09,17.0,16534282c820ca754b8de47754bb6d1a,13480,limeira,SP,2,db7e6804f1a8206a7e51c9a741a09d9e,5b581417df4480f632484ba681e53944,2018-01-22 21:11:44,189.0,37.99
80ff8e4db69c66d000da0845f52408f5,054b63b8606d2faa194328b09033b53c,delivered,2018-02-04 20:53:03,2018-02-04 21:09:55,2018-02-05 18:56:35,2018-03-14 20:48:20,2018-03-06,8.0,4cf14a4b90f8beb4167c98055cfb2d50,37600,cambui,MG,1,83bfae859f4a37b048a3abcecb17c506,b6d44737c043328708f6749c2dbe50bd,2018-02-08 21:09:55,85.0,21.08
13a945cf4dff971e45059d790da4daf4,941d03f0883fa067d8897ef31b501488,delivered,2018-02-23 20:55:32,2018-02-23 21:08:24,2018-02-26 22:56:56,2018-03-28 18:34:36,2018-03-22,6.0,a53b3da0cf3e158e78cad26c27a06d19,24030,niteroi,RJ,1,431fd984f18cf930e301e4815be65ca4,0b35c634521043bf4b47e21547b99ab5,2018-02-28 21:08:24,94.0,17.1
f46b842d9b4dfd29acf5eec998837ede,97fd3f96bfd52233a59ed171a7356cf4,delivered,2018-07-12 22:21:00,2018-07-12 22:35:17,2018-08-02 05:34:00,2018-08-06 17:36:46,2018-08-02,4.0,6ad5df57aff57c050ce87938d6e295b4,64002,teresina,PI,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-19 22:35:17,122.99,17.05
6a13517381ec12deba06f6a117428702,0c7b9210b550cd224cda4f815573fc56,delivered,2018-01-10 20:43:40,2018-01-10 20:52:21,2018-01-15 17:42:31,2018-03-06 17:17:31,2018-02-07,27.0,355deee75255c6f085f98c93ffab7723,39180,felicio dos santos,MG,1,404c6e8590cbb06f8c5e911d8a90b1e5,8f2ce03f928b567e3d56181ae20ae952,2018-01-16 20:52:21,169.9,21.68
719a2a4825d52ce82cbc8698a71495ba,bd7f3abe8cf23c1f80aff58fb4d12861,delivered,2018-04-13 12:56:27,2018-04-13 13:53:53,2018-04-17 00:18:36,2018-06-05 08:33:51,2018-05-22,14.0,9955ae9211487719711e63d871502b63,59092,natal,RN,1,bee2e070c39f3dd2f6883a17a5f0da45,4e922959ae960d389249c378d1c939f5,2018-04-24 13:53:53,180.0,48.14
719a2a4825d52ce82cbc8698a71495ba,bd7f3abe8cf23c1f80aff58fb4d12861,delivered,2018-04-13 12:56:27,2018-04-13 13:53:53,2018-04-17 00:18:36,2018-06-05 08:33:51,2018-05-22,14.0,9955ae9211487719711e63d871502b63,59092,natal,RN,2,bee2e070c39f3dd2f6883a17a5f0da45,4e922959ae960d389249c378d1c939f5,2018-04-24 13:53:53,180.0,48.14
0d27c6a7e907a99b7a7e08f9afa22d90,604ee403a6a70bc3e4c5831ebce4afdf,delivered,2018-03-01 19:24:33,2018-03-01 19:49:17,2018-03-02 22:46:32,2018-04-07 18:24:41,2018-03-21,17.0,5b5938d2d4fe1d67afe0969222c6d7d0,25955,teresopolis,RJ,1,be1c4cf8a2d2aade623eb7a646d2a0bc,1900267e848ceeba8fa32d80c1a5f5a8,2018-03-07 19:49:17,70.0,16.25
b3bcacdd3b409fff8c57b4cc4f40f4e5,b7126a9d53da7109ad76b05cc8b6e224,delivered,2018-02-08 17:48:19,2018-02-08 18:32:15,2018-02-21 10:07:43,2018-03-16 19:41:51,2018-03-13,3.0,8adcefa2b4af4e35e8d1d692737c79a9,24220,niteroi,RJ,1,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,2018-02-14 18:31:27,74.9,16.96
aa0ada08c461e7c8b384d1e311d474f4,8a59859c3e0b4fe72567a54c7baddc80,delivered,2018-02-27 19:09:55,2018-03-01 02:50:48,2018-03-05 19:28:54,2018-04-03 23:04:04,2018-03-19,15.0,23185cfa67fd0ae69594ed8f9abbb4c7,3803,sao paulo,SP,1,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,2018-03-07 02:50:48,204.0,14.45
5070ab7aeaa32fade8da1f8d1027ac63,12ad82511e00603d0f878b5fa67cbd1c,delivered,2017-12-08 20:02:56,2017-12-08 20:12:19,2017-12-11 20:48:45,2018-01-17 18:52:46,2018-01-09,8.0,8239fd0dbd0e6bcb38ecf2cdaa7be012,24931,marica,RJ,1,4583e308182e4e78d5b71b5af1804def,cd68562d3f44870c08922d380acae552,2017-12-14 20:12:19,169.0,16.94
4da1c4073a1bdbb3968cd681337f254d,7dca8ae78b5b510249184750e69930f5,delivered,2018-05-09 17:38:07,2018-05-11 03:10:52,2018-05-29 13:18:00,2018-06-08 16:12:45,2018-05-25,14.0,66f0798f6d6678e98714e62c1f7735a7,14702,bebedouro,SP,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-17 03:10:52,57.89,10.29
5fa31572cddd9405f1eda482f8106353,e1d2f4a8673a4dda0838ac511f3fc8a7,delivered,2017-07-09 14:55:28,2017-07-09 15:15:17,2017-07-13 20:33:28,2017-07-28 17:14:56,2017-07-27,1.0,33ce03b11db95148ffcebbf4f1447974,4864,sao paulo,SP,1,2a5806f10d0f00e5ad032dd2e3c8806e,7c67e1448b00f6e969d365cea6b010ab,2017-07-19 15:15:17,169.99,25.7
1607aa1dabb96d104838f96ccb72f225,65f2c5942e588caf6ecc68c778a0ebf7,delivered,2018-03-06 08:37:03,2018-03-06 08:50:29,2018-03-06 19:55:05,2018-04-12 22:36:48,2018-04-10,2.0,0e730550dfc5d7f1cea73484bb2e0249,20920,rio de janeiro,RJ,1,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,2018-03-12 08:50:29,99.9,24.35
0f750136a7458e323a95eb451e1d47cc,dd5ccf4e1213506430d89b556e2b9d3b,delivered,2018-02-24 15:50:36,2018-02-24 16:05:27,2018-02-26 21:13:34,2018-04-03 21:08:38,2018-03-21,13.0,7dc1a6dc9f0b89a13f777d59f942fdb1,21615,rio de janeiro,RJ,1,e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,2018-03-01 16:05:27,107.0,15.5
b97ba48cd74f9ae244f54338636046b3,66f5f0c5a0240902a45b2a6fa8302fd2,delivered,2018-03-12 00:06:54,2018-03-12 00:28:28,2018-03-12 21:12:26,2018-04-24 17:48:49,2018-04-02,22.0,d12f0a2b169c77088b0cbad420f466b5,27963,macae,RJ,1,0d1d0db051b49daf3c58068768d8fd2d,2c9e548be18521d1c43cde1c582c6de8,2018-03-16 00:28:28,59.9,18.3
160d1364f477494647a995f6bbec0b5f,f03f14db3b18bbe32c48602f3adcd811,delivered,2018-04-10 08:23:28,2018-04-10 12:35:18,2018-04-13 21:19:24,2018-07-27 15:16:57,2018-05-07,81.0,45545962b114a5e7d34745627ff087da,45530,itacare,BA,1,e85d91619b497e98754390b6198a9818,4b9750c8ad28220fe6702d4ecb7c898f,2018-04-16 12:35:18,134.9,23.87
2d58df29239f4ee3887103ef2576e857,04771a2b2b8dece0f3a1db5c9dadafec,delivered,2018-02-10 18:34:09,2018-02-10 18:48:22,2018-02-15 19:23:01,2018-03-29 03:08:50,2018-03-06,23.0,d34b0e751428e0658b99b6054f43d7fd,22793,rio de janeiro,RJ,1,28763a4fd1b597a9c4f31a9579e7d1b4,834f8533b2ecb6598dd004ff3de7203a,2018-02-15 18:48:22,71.6,15.26
b0ba58e96fcf1892b604e398e472af5e,5b9eb8c83ef8e578c2bbaefc6f8100de,delivered,2018-01-04 13:37:09,2018-01-05 02:37:56,2018-01-27 14:48:42,2018-02-26 21:58:53,2018-02-20,6.0,685fe81551ef1aa25092f775039536bb,68550,redencao,PA,1,53796f826946f6d820d4cf700e2047ef,3da38366e7bd9baf6369071f782ecdf0,2018-01-11 02:37:56,59.47,26.96
58e6526f1ade5070dcfbc31f7eacfe50,598d66fab82d8be2710823b2998d5843,delivered,2017-05-03 08:23:09,2017-05-04 10:15:27,2017-05-15 08:04:09,2017-05-29 19:03:52,2017-05-26,3.0,fb7832ae56255031b893cbeb6df21264,27525,resende,RJ,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-05-10 10:15:27,99.99,15.91
ac57a5e116e95f1b04e07e0b57a5f6f5,cd1782de5d260d0a90737fb52bcf8a28,delivered,2018-08-06 21:04:32,2018-08-06 21:15:21,2018-08-07 12:34:00,2018-08-22 01:03:30,2018-08-16,6.0,7c8284fefd28c44e2fe71c9c7bef64d3,13061,campinas,SP,1,55403fdc84a027ae6565b360af50e1ee,620c87c171fb2a6dd6e8bb4dec959fc6,2018-08-09 21:15:21,229.9,20.8
c33917dff50a1d91d9d26ea3c5e3a65a,35658cd4402d33f3e7622486e64714a6,delivered,2018-08-04 16:24:49,2018-08-04 16:44:17,2018-08-20 11:39:00,2018-08-21 18:19:04,2018-08-13,8.0,130825f7be6a31dab586c567c592b2cb,8573,itaquaquecetuba,SP,1,9a43ec914ce488e4fba5b5553d3754bd,f0b47fbbc6dee9aafe415a6e33051b3f,2018-08-09 16:44:17,27.99,8.95
13bc7bea9d1bce4d95bb4917ed0f94ce,266ebe42426f177e906e396c69a3d170,delivered,2017-12-06 14:30:15,2017-12-06 17:30:43,2017-12-12 17:58:51,2017-12-23 12:31:58,2017-12-22,1.0,1d4da2acce7d673c4c8a1fc7dd910928,13050,campinas,SP,1,9a442e31dcb07042eca00d73c1933880,e5a3438891c0bfdb9394643f95273d8e,2017-12-12 17:14:51,27.3,8.27
0c4d07bcd65a6ce95cbe8e8e228a98cf,30d6a066b7e76c8fd66610d4b36e891d,delivered,2017-02-06 12:15:34,2017-02-07 03:50:12,2017-03-15 10:07:50,2017-03-23 05:17:36,2017-03-03,20.0,96230c6da5f5896bb28ee028624c1188,27660,rio das flores,RJ,1,1a300f482e35d7eac74b229be067aefd,e9d99831abad74458942f21e16f33f92,2017-02-10 12:15:34,30.0,14.52
4ebed5a2d80995d747c4f4728007b406,87753d19371f5dbbaa878954d87fa0f5,delivered,2017-11-30 01:12:17,2017-12-01 10:31:19,2017-12-05 00:11:50,2018-01-04 00:18:47,2017-12-28,7.0,a0527540f53842b5e705b3f7c245dc13,28140,santo amaro de campos,RJ,1,9420f15c30b82da057082b08883cdf5d,bdb3edbaee43a761e2d4f258dc08f348,2017-12-07 04:38:22,29.9,15.1
7df0be89ace3eb8776cd96ef3df0f12e,902da30d27a7563502da22b47f9f48a8,delivered,2017-11-25 19:27:31,2017-11-25 19:35:22,2017-11-30 21:58:48,2018-01-05 20:03:31,2017-12-22,14.0,57ea217386768549042deb1a19ee7202,90110,porto alegre,RS,1,21fb5057dd6a737df6851a7ab7a130da,b14db04aa7881970e83ffa9426897925,2017-11-30 19:35:22,69.0,20.97
1936ad02cf90caffb1558f148050521e,2a0289202e14198ac9d962dad6a703b0,delivered,2018-08-06 14:39:15,2018-08-06 14:50:14,2018-08-09 09:25:00,2018-08-14 01:29:50,2018-08-10,4.0,5ba572c778c07ea0ce0acc8bdda8d263,13574,sao carlos,SP,1,5083416598756311d4bb4ddabd661e25,af3ef48d0e13835e529c29ac573c63e5,2018-08-08 14:50:14,53.0,19.71
016d1bdf6efab4f6b805df1c03043113,32ea572ef909ce200bf5097211d79d22,delivered,2017-10-04 20:26:53,2017-10-04 20:35:24,2017-10-05 19:50:09,2017-12-01 18:49:05,2017-10-31,31.0,48aee83c86f97efcbe8143093423578c,65045,sao luis,MA,1,9aed412277ca4485a7bf6e0c53e65786,0db783cfcd3b73998abc6e10e59a102f,2017-10-10 20:35:24,36.9,34.15
15d975f1c3d089ac26a9b8b40df63d7b,1fe42529934b191efb447972c43ac91c,delivered,2017-10-24 17:22:54,2017-10-24 17:49:27,2017-11-17 00:24:49,2017-11-20 17:38:44,2017-11-13,7.0,81bc03f45d43b319a5dcf0759cd35745,80220,curitiba,PR,1,b659034bc6cfc3d9baeda101c0c281fe,834f8533b2ecb6598dd004ff3de7203a,2017-10-30 17:49:27,88.6,20.11
b3bcc046b1a81b0a1068f3b5e6de5be0,891093e5bc0702330aab8713a0a45551,delivered,2018-03-06 21:12:51,2018-03-06 21:29:00,2018-03-09 21:36:20,2018-04-03 17:08:36,2018-03-27,7.0,ef90d313ee8e90d73a26e97f615f7e9d,35900,itabira,MG,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-03-12 21:29:00,53.9,22.96
973acef56bf70feefa8264d4e9f300fc,729757803bd437f7cfaf568d4769b106,delivered,2017-12-04 09:50:25,2017-12-05 11:30:00,2017-12-11 16:22:11,2018-01-03 18:17:36,2017-12-28,6.0,68023e97981fc6771c858fda37222251,13478,americana,SP,1,a4aa7c1427c31344e5f7cc3d839fe562,66922902710d126a0e7d26b0e3805106,2017-12-11 11:30:00,110.0,36.43
82ae1c851b481c7c7f6fbfdfb05e5131,a79a3128c32bbc4b1dddfd957d17b4ae,delivered,2017-11-27 14:39:18,2017-11-27 15:03:04,2017-11-28 23:32:21,2017-12-21 21:33:50,2017-12-20,1.0,b23384f34fd9dbcf6018e0e4084d3fd5,25233,duque de caxias,RJ,1,250448da216b8ed83a1afa9b092fd938,081acf3de680d554796c9cf041be7bc2,2017-12-01 15:03:04,399.5,25.12
2a903dd5e53423b47484fd2130e2b6c3,570933aa4c17cddbfa0ab5b071298689,delivered,2018-07-20 13:00:57,2018-07-23 15:31:57,2018-07-26 13:56:00,2018-08-17 15:14:19,2018-08-10,7.0,eb3206b9062c66139a8d70a74cc17db5,65058,sao luis,MA,1,689c51a11e9c5daefc1f9b0782e28fcf,b561927807645834b59ef0d16ba55a24,2018-07-30 12:24:53,24.0,22.89
91d74caa280901d4fb685fede0703987,1bd6f39d750ca2f4807030b375a5513b,delivered,2017-08-16 11:39:39,2017-08-17 03:05:17,2017-08-18 14:33:54,2017-08-30 21:26:05,2017-08-29,1.0,9516f0ae6fb14725d0cdd88ca6c90da1,13060,campinas,SP,1,88dd63919fc9ab693803578a04a20209,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-08-23 03:05:17,34.99,7.78
fc965b1e986dea6cd20ac94c50878a75,b04f3618968faccdf40501b5798e66bc,delivered,2017-11-24 19:40:07,2017-11-24 22:39:23,2017-11-28 00:03:46,2017-12-22 18:48:01,2017-12-19,3.0,1cf7a1044c38ac2e336ba8be525528c9,84045,ponta grossa,PR,1,4e3218a8ef98e65fece172834193d05e,1da3aeb70d7989d1e6d9b0e887f97c23,2017-11-29 22:39:23,59.99,15.17
042167409734e42b253083768c865409,655ca3d2f2feab46c63fea64f8a20ead,delivered,2017-12-06 19:48:16,2017-12-08 19:36:23,2017-12-13 17:15:45,2018-01-13 01:11:43,2018-01-11,2.0,c3d20e45426a512f0492a1cd22c2f032,66825,belem,PA,1,671d1f1a67e731435bc7a91569004038,0509040ea3fe50071181bbc359eb7738,2017-12-14 19:36:23,41.5,22.67
